Insee,Nom,Altitude,code_postal,longitude_radian,latitude_radian,pop99,surface
44199,Soudan,80,44110,-0.022791085,0.833191119,2007,54.07
44200,Soulvache,54,44660,-0.025680584,0.834791013,402,11.24
44201,Sucé-sur-Erdre,20,44240,-0.026655053,0.826253385,5868,41.55
44202,Teillé,47,44440,-0.022320823,0.828372063,1300,29.11
44203,Le Temple-de-Bretagne,85,44360,-0.031251097,0.826030412,1557,1.7
44204,Thouaré-sur-Loire,14,44470,-0.025152131,0.824954095,6661,12.6
44205,Les Touches,30,44390,-0.024958207,0.828032709,1950,35.32
44206,Touvois,50,44650,-0.02939426,0.81857396,1301,36.99
44207,Trans-sur-Erdre,40,44440,-0.023954643,0.828648432,682,22.9
44208,Treffieux,25,44170,-0.026858681,0.831116117,618,19.05
44209,Treillières,55,44119,-0.028371304,0.826069161,6032,29.17
44210,Trignac,5,44570,-0.038242103,0.825836467,6956,14.25
44211,La Turballe,7,44420,-0.043783521,0.82640858,4042,17.93
44212,Vallet,50,44330,-0.022117197,0.823150602,6807,58.38
44213,Varades,30,44370,-0.017952648,0.827004862,3190,45.41
44214,Vay,60,44170,-0.029660894,0.829971957,1228,36.26
44215,Vertou,30,44120,-0.025690269,0.823266983,20268,38.22
44216,Vieillevigne,40,44116,-0.025011546,0.819795685,3263,52.07
44217,Vigneux-de-Bretagne,60,44360,-0.030300854,0.826006177,4712,52.96
44218,Villepot,90,44110,-0.022272339,0.833855312,669,20.67
44219,Vritz,50,49440,-0.018660485,0.830461579,803,33.18
44220,Vue,14,44640,-0.032754019,0.823805141,995,19.72
44221,La Chevallerais,25,44810,-0.029166389,0.828464141,652,10.73
44222,La Roche-Blanche,76,44522,-0.019901605,0.827998754,840,14.95
44223,Geneston,28,44140,-0.026378715,0.821250171,2217,8.3
44224,La Grigonnais,50,44170,-0.029413651,0.829336859,1101,21.43
45001,Adon,150,45230,0.048811049,0.833637132,198,24.78
45002,Aillant-sur-Milleron,165,45230,0.051152687,0.834146195,357,27.23
45004,Amilly,110,45200,0.048335916,0.837326542,11497,40.38
45005,Andonville,136,45480,0.035449574,0.842470438,217,11.98
45006,Ardon,106,45160,0.032705532,0.8338892,851,54.84
45008,Artenay,122,45410,0.032817042,0.839183431,1945,20.44
45009,Aschères-le-Marché,125,45170,0.035066579,0.839629444,1052,21.1
45010,Ascoux,115,45300,0.039318394,0.839973658,787,6.6
45011,Attray,130,45170,0.036865228,0.839886373,195,16.87
45012,Audeville,127,45300,0.039080836,0.842611053,161,12.74
45013,Augerville-la-Rivière,80,45330,0.042532697,0.842160113,197,4.04
45014,Aulnay-la-Rivière,90,45390,0.041538838,0.841166288,492,16.25
45015,Autruy-sur-Juine,110,45480,0.036685843,0.842557723,810,27.23
45016,Autry-le-Châtel,170,45500,0.045417341,0.830737948,1015,51.03
45017,Auvilliers-en-Gâtinais,120,45270,0.04364777,0.837147178,306,20.56
45018,Auxy,110,45340,0.043196897,0.839823322,854,20.25
45019,Baccon,120,45130,0.028405235,0.835862403,629,33.57
45020,Le Bardon,110,45130,0.028831863,0.835028567,818,12.35
45021,Barville-en-Gâtinais,105,45340,0.041936386,0.839702149,198,10.37
45022,Batilly-en-Gâtinais,111,45340,0.041553373,0.839028236,350,10.33
45023,Batilly-en-Puisaye,185,45420,0.050333358,0.830985156,110,17.4
45024,Baule,102,45130,0.029176093,0.8344468,1657,11.91
45025,Bazoches-les-Gallerandes,130,45480,0.035667741,0.840589381,1348,37.18
45026,Bazoches-sur-le-Betz,131,45210,0.052146563,0.840060876,671,15.49
45027,Beauchamps-sur-Huillard,110,45270,0.042804202,0.836705959,334,18.18
45028,Beaugency,100,45190,0.028444015,0.8338892,7106,16.54
45029,Beaulieu-sur-Loire,160,45630,0.049155263,0.829778012,1693,49.62
45030,Beaune-la-Rolande,105,45340,0.042421206,0.838965252,2102,20.59
45031,Bellegarde,113,45270,0.042634521,0.837588331,1558,4.96
45032,Le Bignon-Mirabeau,125,45210,0.051031489,0.840308151,261,12.79
45033,Boësses,118,45390,0.042721785,0.840395436,351,13.18
45034,Boigny-sur-Bionne,110,45760,0.035066579,0.836546036,1890,7.47
45035,Boiscommun,135,45340,0.041582468,0.838397999,1045,16.07
45036,Boismorand,150,45290,0.047463252,0.834029815,590,25.36
45037,Boisseaux,135,45480,0.03469327,0.842237744,253,7.21
45038,Bondaroy,100,45300,0.039691703,0.840841449,361,6.94
45039,Bonnée,113,45460,0.041640642,0.83422376,658,11.82
45040,Bonny-sur-Loire,140,45420,0.049562497,0.830073756,1924,26.64
45041,Bordeaux-en-Gâtinais,85,45340,0.044093804,0.839474249,122,9.45
45042,Les Bordes,130,45460,0.041941238,0.834514644,1445,24.28
45043,Bou,100,45430,0.035745318,0.835542424,846,6.3
45044,Bougy-lez-Neuville,129,45170,0.035372014,0.838451328,177,16.97
45045,Bouilly-en-Gâtinais,105,45300,0.039871071,0.839411265,302,16.04
45046,Boulay-les-Barres,125,45140,0.031134738,0.837418688,551,12.34
45047,Bouzonville-aux-Bois,114,45300,0.03903235,0.839537299,344,7.57
45049,Bouzy-la-Forêt,125,45460,0.041504908,0.835178836,864,37.46
45050,Boynes,115,45300,0.04119462,0.839842763,1014,15.47
45051,Bray-en-Val,129,45460,0.041281889,0.834761918,1043,22.27
45052,Breteau,170,45250,0.050512742,0.832221462,82,16.41
45053,Briare,130,45250,0.047754144,0.831460331,5994,45.18
45054,Briarres-sur-Essonne,95,45390,0.042367868,0.84171896,532,8.24
45055,Bricy,125,45310,0.031105642,0.837719292,552,12.71
45056,Bromeilles,110,45390,0.043575058,0.841001438,292,14.77
45057,Labrosse,130,45330,0.041766705,0.842004984,81,4.11
45058,Bucy-le-Roi,125,45410,0.033490932,0.838805262,177,4.69
45059,Bucy-Saint-Liphard,120,45140,0.0308196,0.83661388,217,17.83
45060,La Bussière,160,45230,0.048006258,0.833302572,749,35.08
45061,Cepoy,96,45120,0.047788091,0.838553128,2064,8.45
45062,Cercottes,121,45520,0.032836433,0.837510766,737,24.31
45063,Cerdon,145,45620,0.041233403,0.831431236,1009,67.32
45064,Cernoy-en-Berry,190,45360,0.046435463,0.829734403,439,29.03
45065,Césarville-Dossainville,135,45300,0.039720777,0.842305588,248,19.25
45066,Chailly-en-Gâtinais,100,45260,0.04443317,0.83683692,560,18.41
45067,Chaingy,109,45380,0.030940814,0.835726648,2859,21.71
45068,Châlette-sur-Loing,87,45120,0.047734753,0.83796164,13969,13.12
45069,Chambon-la-Forêt,122,45340,0.040079551,0.838732492,625,17.2
45070,Champoulet,187,45420,0.050978155,0.83178517,69,9.45
45072,Chanteau,130,45400,0.034378135,0.837156899,1136,29.11
45073,Chantecoq,140,45320,0.051642355,0.838654927,406,15.89
45074,La Chapelle-Onzerain,130,45310,0.028167676,0.838334948,90,7.25
45075,La Chapelle-Saint-Mesmin,107,45380,0.032080128,0.835784838,8967,8.95
45076,La Chapelle-Saint-Sépulcre,117,45210,0.049688548,0.838058645,250,6.22
45077,La Chapelle-sur-Aveyron,130,45230,0.049984292,0.83541639,392,19.02
45078,Chapelon,87,45270,0.045000398,0.838383418,234,6.54
45079,Le Charme,179,45230,0.052287148,0.834257649,109,13.87
45080,Charmont-en-Beauce,125,45480,0.036768276,0.841811106,330,18.17
45081,Charsonville,120,45130,0.027585907,0.836502361,582,24.18
45082,Châteauneuf-sur-Loire,120,45110,0.038794796,0.83541153,7032,40.02
45083,Château-Renard,165,45220,0.051109053,0.836599366,2389,40.43
45084,Châtenoy,125,45260,0.041844269,0.836337511,367,25.74
45085,Châtillon-Coligny,140,45230,0.049688548,0.834630957,1946,25.53
45086,Châtillon-le-Roi,130,45480,0.03681191,0.840603895,274,4.56
45087,Châtillon-sur-Loire,150,45360,0.048064432,0.830645803,2947,40.09
45088,Chaussy,129,45480,0.034586615,0.840720275,274,13.03
45089,Chécy,102,45430,0.035352623,0.835881844,7221,15.55
45091,Chevannes,100,45210,0.049950345,0.840104552,291,12.04
45092,Chevillon-sur-Huillard,100,45700,0.045839136,0.837103569,1143,19.49
45093,Chevilly,124,45520,0.032734627,0.83824773,2382,42.27
45094,Chevry-sous-le-Bignon,120,45210,0.050600011,0.840186977,201,7.4
45095,Chilleurs-aux-Bois,128,45170,0.037253075,0.839008861,1703,52.44
45096,Les Choux,145,45290,0.0467118,0.83423348,451,33.78
45097,Chuelles,155,45220,0.051787793,0.837791996,917,30.97
45098,Cléry-Saint-André,90,45370,0.030630528,0.834635817,2718,18.37
45099,Coinces,120,45310,0.030373581,0.837927751,437,22.04
45100,Combleux,100,45800,0.034746591,0.836007878,424,1.1
45101,Combreux,130,45530,0.04022984,0.83699691,202,12.81
45102,Conflans-sur-Loing,100,45700,0.048670442,0.836933859,359,9.23
45103,Corbeilles,85,45490,0.044496191,0.838960392,1467,32.81
45104,Corquilleroy,95,45120,0.04708996,0.838528893,2108,13.95
45105,Cortrat,110,45700,0.048287447,0.835959342,94,11.16
45106,Coudray,135,45330,0.041325523,0.842509187,366,12.49
45107,Coudroy,110,45260,0.043070851,0.836163007,274,14.75
45108,Coullons,160,45720,0.043492629,0.831150006,2274,81.19
45109,Coulmiers,115,45130,0.02903549,0.83655083,559,14.28
45110,Courcelles,105,45300,0.040491637,0.839430639,251,6.29
45111,Courcy-aux-Loges,125,45300,0.038634798,0.838863386,350,20.91
45112,La Cour-Marigny,107,45260,0.045344633,0.835915733,300,13.37
45113,Courtemaux,120,45320,0.051269047,0.838620972,221,12.21
45114,Courtempierre,85,45490,0.045683994,0.839576114,203,13.39
45115,Courtenay,170,45320,0.053407074,0.838441608,3437,50.16
45116,Cravant,118,45190,0.027469545,0.834771572,833,33.91
45118,Crottes-en-Pithiverais,130,45170,0.036070145,0.839920328,245,13.72
45119,Dadonville,115,45300,0.039662608,0.84052633,1873,18.41
45120,Dammarie-en-Puisaye,180,45420,0.050134582,0.831251805,155,25.87
45121,Dammarie-sur-Loing,160,45230,0.050304263,0.83399586,467,21.02
45122,Dampierre-en-Burly,140,45570,0.043982297,0.833612897,1103,48.36
45123,Darvoy,102,45150,0.036622818,0.835372781,1731,8.58
45124,Desmonts,130,45390,0.043579893,0.841723821,165,4.75
45125,Dimancheville,90,45390,0.042426041,0.841864436,88,2.32
45126,Donnery,105,45450,0.036705251,0.836289041,2022,21.86
45127,Dordives,70,45680,0.048272891,0.840322665,2593,15.15
45129,Douchy,140,45220,0.053314958,0.83676901,956,23.33
45130,Dry,90,45370,0.029942101,0.834247995,1191,23.13
45131,Échilleuses,121,45390,0.042644204,0.840623269,323,12.47
45132,Égry,110,45340,0.042552104,0.839527645,264,7.45
45133,Engenville,130,45300,0.039197179,0.841903185,393,18.15
45134,Épieds-en-Beauce,122,45130,0.028225848,0.83689511,1036,40.32
45135,Erceville,132,45480,0.035561082,0.841942,277,12.74
45136,Ervauville,152,45320,0.05206415,0.839304605,389,12.57
45137,Escrennes,115,45300,0.038174225,0.840070597,650,11.53
45138,Escrignelles,165,45250,0.049257066,0.832793576,78,13.98
45139,Estouy,110,45300,0.040598297,0.841011159,496,18.72
45141,Faverelles,170,45420,0.051167243,0.830350125,198,19.18
45142,Fay-aux-Loges,107,45450,0.037374287,0.836502361,3023,26.4
45143,Feins-en-Gâtinais,160,45230,0.04958674,0.833331667,44,11.87
45144,Férolles,101,45150,0.036845837,0.834883092,1079,17.1
45145,Ferrières-en-Gâtinais,97,45210,0.048709225,0.839362795,3049,27.4
45146,La Ferté-Saint-Aubin,108,45240,0.033849683,0.832846906,6783,86.31
45147,Fleury-les-Aubrais,120,45400,0.033461837,0.836526595,20690,10.16
45148,Fontenay-sur-Loing,75,45210,0.048403793,0.839561534,1425,9.74
45149,Foucherolles,163,45320,0.052645918,0.839367589,169,9.89
45150,Fréville-du-Gâtinais,104,45270,0.042653908,0.838155584,170,9.98
45151,Gaubertin,105,45340,0.042309694,0.839886373,194,7.25
45152,Gémigny,117,45310,0.02957848,0.837122944,160,14.56
45153,Germigny-des-Prés,110,45110,0.039565636,0.835067316,589,10.2
45154,Gidy,120,45520,0.032036496,0.837573817,1482,23.44
45155,Gien,152,45500,0.045902161,0.832366937,15332,67.77
45156,Girolles,95,45120,0.04742447,0.838819777,582,13.86
45157,Givraines,115,45300,0.041330375,0.840342106,306,11.27
45158,Gondreville,92,45490,0.046323952,0.838620972,364,8.09
45159,Grangermont,125,45390,0.042338773,0.841064489,175,3.97
45160,Greneville-en-Beauce,125,45480,0.036879784,0.840928734,584,22.43
45161,Griselles,108,45210,0.049383113,0.839144616,620,30.15
45162,Guigneville,129,45300,0.037999693,0.841345652,488,31.9
45164,Guilly,110,45600,0.039740168,0.83433528,540,16.96
45165,Gy-les-Nonains,105,45220,0.049790368,0.836812619,607,20.24
45166,Huêtre,120,45520,0.031343199,0.838073159,199,13.29
45167,Huisseau-sur-Mauves,108,45130,0.029743325,0.835867263,1648,37.11
45168,Ingrannes,120,45450,0.038625115,0.837612632,395,39.08
45169,Ingré,115,45140,0.031929822,0.836337511,7450,20.66
45170,Intville-la-Guétard,123,45300,0.038629946,0.842310449,99,4.85
45171,Isdes,150,45620,0.039376564,0.832017864,476,43.91
45173,Jargeau,110,45150,0.037030073,0.835430971,3979,14.7
45174,Jouy-en-Pithiverais,121,45480,0.036879784,0.840235447,241,15.86
45175,Jouy-le-Potier,115,45370,0.031600164,0.833346248,1325,50.77
45176,Juranville,95,45340,0.043560502,0.838684022,403,15.2
45177,Laas,115,45300,0.038688136,0.839842763,165,6.58
45178,Ladon,99,45270,0.044278024,0.83779679,1106,13.67
45179,Lailly-en-Val,90,45740,0.029559089,0.833772887,2251,46.17
45180,Langesse,130,45290,0.04642576,0.834601929,66,9.02
45181,Léouville,130,45480,0.036443454,0.84166077,42,4.3
45182,Ligny-le-Ribault,91,45240,0.031081399,0.832236043,1121,58.89
45183,Lion-en-Beauce,130,45410,0.033791511,0.840128787,97,7.05
45184,Lion-en-Sullias,130,45600,0.043444159,0.83298266,336,24.51
45185,Lombreuil,100,45700,0.045955495,0.836739914,240,7.69
45186,Lorcy,90,45490,0.044229559,0.838727698,483,17.15
45187,Lorris,120,45260,0.043880493,0.835823654,2674,44.86
45188,Loury,120,45470,0.03643375,0.837762901,1990,34.43
45189,Louzouer,127,45210,0.050318818,0.838407719,277,11.2
45190,Mainvilliers,132,45330,0.039783803,0.842998876,234,10.28
45191,Malesherbes,100,45330,0.042106067,0.84290673,5989,17.59
45192,Manchecourt,133,45300,0.040860094,0.841912905,588,16.29
45193,Marcilly-en-Villette,120,45240,0.035284746,0.833656507,1900,62.83
45194,Mardié,110,45430,0.035905295,0.835765464,2370,17.26
45195,Mareau-aux-Bois,113,45300,0.03820332,0.839527645,468,11.63
45196,Mareau-aux-Prés,101,45370,0.031415926,0.835086691,1140,15.17
45197,Marigny-les-Usages,130,45760,0.035202312,0.83700177,1172,9.62
45198,Marsainvilliers,130,45300,0.039866236,0.841612301,307,10.79
45199,Melleroy,166,45220,0.051555087,0.835920593,502,24.17
45200,Ménestreau-en-Villette,120,45240,0.035308989,0.832531787,1384,54.27
45201,Mérinville,145,45210,0.051336924,0.839183431,109,11.92
45202,Messas,110,45190,0.028521594,0.834412844,944,5.3
45203,Meung-sur-Loire,90,45130,0.029563941,0.834737617,6254,20.56
45204,Mézières-lez-Cléry,97,45370,0.031522583,0.834592208,604,26.97
45205,Mézières-en-Gâtinais,98,45270,0.043453847,0.838354389,183,9.98
45206,Mignères,89,45490,0.045785798,0.838577362,324,5.13
45207,Mignerette,85,45490,0.045383411,0.838688882,297,6.21
45208,Montargis,90,45200,0.047948068,0.837728946,15030,4.42
45209,Montbarrois,130,45340,0.041916999,0.838528893,274,6.01
45210,Montbouy,120,45230,0.04920858,0.83535334,688,26.71
45211,Montcorbon,160,45220,0.053581607,0.837215022,432,26.77
45212,Montcresson,120,45700,0.048985582,0.836129052,1266,20.91
45213,Montereau,120,45260,0.044913134,0.835261261,546,50.14
45214,Montigny,130,45170,0.036826445,0.839707009,221,5.28
45215,Montliard,126,45340,0.041834566,0.838097394,175,9.09
45216,Mormant-sur-Vernisson,95,45700,0.047812318,0.836846574,117,11.02
45217,Morville-en-Beauce,127,45300,0.037922128,0.842121364,178,11.16
45218,Le Moulinet-sur-Solin,130,45290,0.045853675,0.834931562,143,19.73
45219,Moulon,100,45270,0.045228269,0.838107115,180,9.62
45220,Nancray-sur-Rimarde,110,45340,0.040743735,0.838945811,430,11.56
45221,Nangeville,138,45330,0.040540124,0.843154005,101,8.55
45222,Nargis,90,45210,0.048112914,0.839677914,1111,22.27
45223,Nesploy,130,45270,0.041214012,0.837690197,298,13.02
45224,Neuville-aux-Bois,127,45170,0.035847126,0.838970046,3874,31.75
45225,La Neuville-sur-Essonne,92,45390,0.041475813,0.841011159,289,9.22
45226,Neuvy-en-Sullias,114,45510,0.039177788,0.834199525,933,25.51
45227,Nevoy,128,45500,0.045087667,0.832735386,1019,31
45228,Nibelle,123,45340,0.04062254,0.838141004,752,27.17
45229,Nogent-sur-Vernisson,125,45290,0.047851117,0.835081897,2443,33.49
45230,Noyers,110,45260,0.0440841,0.836264807,672,18.06
45231,Oison,135,45170,0.034387839,0.840167603,127,12.11
45232,Olivet,100,45160,0.033166107,0.835377574,19195,23.35
45233,Ondreville-sur-Essonne,90,45390,0.042043045,0.841243853,333,6.58
45234,Orléans,110,45100|45000,0.033287304,0.836080582,113126,27.74
45235,Ormes,120,45140,0.031716507,0.836749635,3053,18.27
45236,Orveau-Bellesauve,120,45330,0.040651631,0.842688617,316,15.84
45237,Orville,90,45390,0.042547252,0.841985609,110,7.21
45238,Ousson-sur-Loire,133,45250,0.048660755,0.830597333,684,5.39
45239,Oussoy-en-Gâtinais,103,45290,0.046115472,0.836138772,339,23.32
45240,Outarville,134,45480,0.035275042,0.841442591,1441,46.88
45241,Ouvrouer-les-Champs,105,45150,0.038053031,0.834844343,380,10.51
45242,Ouzouer-des-Champs,110,45290,0.047230546,0.835697553,275,11.33
45243,Ouzouer-sous-Bellegarde,108,45270,0.043070851,0.837612632,259,11.6
45244,Ouzouer-sur-Loire,140,45570,0.043289018,0.833685602,2524,35.51
45245,Ouzouer-sur-Trézée,150,45250,0.049014656,0.832037238,1209,62.54
45246,Pannecières,131,45300,0.037480946,0.842872842,116,5.84
45247,Pannes,92,45700,0.04656151,0.838068299,2913,20.77
45248,Patay,121,45310,0.029597869,0.838601597,2027,13.86
45249,Paucourt,120,45200,0.048777102,0.838364043,860,20.81
45250,Pers-en-Gâtinais,120,45210,0.050701814,0.839823322,202,10.72
45251,Pierrefitte-ès-Bois,210,45360,0.047414783,0.829167149,318,27.67
45252,Pithiviers,110,45300,0.039386268,0.840792979,9242,6.96
45253,Pithiviers-le-Vieil,110,45300,0.038576629,0.84056994,1823,33.7
45254,Poilly-lez-Gien,125,45500,0.045339781,0.832134177,2189,33.37
45255,Préfontaines,90,45490,0.046973601,0.839643958,446,11.7
45256,Presnoy,100,45260,0.044607703,0.837016284,164,7.85
45257,Pressigny-les-Pins,110,45290,0.048025649,0.83569276,383,11.85
45258,Puiseaux,95,45390,0.043167802,0.841316557,3045,20.31
45259,Quiers-sur-Bézonde,110,45270,0.042547252,0.837758041,973,16.72
45260,Ramoulu,126,45300,0.040035917,0.841685005,218,12.03
45261,Rebréchien,120,45470,0.035677445,0.837535001,1167,19.31
45262,Rouvray-Sainte-Croix,128,45310,0.030252368,0.838795542,131,9.5
45263,Rouvres-Saint-Jean,133,45300,0.038600872,0.843386699,233,10.08
45264,Rozières-en-Beauce,115,45130,0.029689987,0.836754495,157,9.22
45265,Rosoy-le-Vieil,130,45210,0.051395093,0.839915468,305,8.19
45266,Ruan,125,45410,0.033878778,0.839707009,235,16.4
45267,Saint-Aignan-des-Gués,115,45460,0.040491637,0.834965517,287,3.89
45268,Saint-Aignan-le-Jaillard,130,45600,0.042561792,0.833278338,562,24.2
45269,Saint-Ay,100,45130,0.030625676,0.83530487,2966,10.34
45270,Saint-Benoît-sur-Loire,111,45730,0.040283179,0.834437079,1876,20.4
45271,Saint-Brisson-sur-Loire,150,45500,0.04680392,0.831600879,1001,22.13
45272,Saint-Cyr-en-Val,100,45590,0.034358744,0.834815248,3251,44.48
45273,Saint-Denis-de-l'Hôtel,110,45550,0.037127029,0.83553763,2621,25.37
45274,Saint-Denis-en-Val,95,45560,0.034145429,0.835629709,7206,17.35
45275,Saint-Firmin-des-Bois,150,45220,0.050847252,0.837166553,419,19.05
45276,Saint-Firmin-sur-Loire,140,45360,0.047676584,0.83122757,554,25.23
45277,Saint-Florent,150,45600,0.043201749,0.832347496,415,37.53
45278,Sainte-Geneviève-des-Bois,130,45230,0.049213432,0.834592208,990,41.01
45279,Saint-Germain-des-Prés,110,45220,0.049741882,0.836977468,1704,26.43
45280,Saint-Gondon,126,45500,0.044355605,0.832492971,875,24.13
45281,Saint-Hilaire-les-Andrésis,133,45320,0.052611975,0.838659787,750,25.73
45282,Saint-Hilaire-Saint-Mesmin,100,45160,0.031944378,0.83536792,2353,14.08
45283,Saint-Hilaire-sur-Puiseaux,105,45700,0.047249937,0.836027253,163,11.15
45284,Saint-Jean-de-Braye,110,45800,0.034305424,0.836109677,17758,13.71
45285,Saint-Jean-de-la-Ruelle,115,45140,0.032720072,0.836167867,16560,6.11
45286,Saint-Jean-le-Blanc,95,45650,0.033670317,0.835794559,8493,7.63
45287,Saint-Loup-de-Gonois,121,45210,0.051002394,0.838771307,102,6.2
45288,Saint-Loup-des-Vignes,130,45340,0.042261212,0.838465909,408,9.31
45289,Saint-Lyé-la-Forêt,126,45170,0.034630247,0.838475563,950,27.32
45290,Saint-Martin-d'Abbat,125,45110,0.039575339,0.835266121,1222,38.94
45291,Saint-Martin-sur-Ocre,134,45500,0.046391829,0.831809405,1154,15.7
45292,Saint-Maurice-sur-Aveyron,163,45230,0.051079975,0.835154601,769,54.68
45293,Saint-Maurice-sur-Fessard,92,45700,0.045737332,0.837607772,887,15.46
